type,hand_index,landmark_index,timestamp_iso,x_norm,y_norm,z_norm,visibility
pose,-1,19,2025-12-03T02:04:39.090671,0.7645869851112366,1.4933611154556274,-0.9695718884468079,0.04213946312665939
pose,-1,20,2025-12-03T02:04:39.090671,0.3169337511062622,1.5177712440490723,-0.8316338658332825,0.10682030767202377
pose,-1,21,2025-12-03T02:04:39.090671,0.7485072016716003,1.4588453769683838,-0.8389058113098145,0.04352438077330589
pose,-1,22,2025-12-03T02:04:39.090671,0.3256421685218811,1.4847159385681152,-0.691283106803894,0.10262938588857651
pose,-1,23,2025-12-03T02:04:39.090671,0.6363598108291626,1.44082772731781,-0.07284057140350342,0.0002463463169988245
pose,-1,24,2025-12-03T02:04:39.090671,0.4165669083595276,1.4475139379501343,0.07689233869314194,0.0002572259400039911
pose,-1,25,2025-12-03T02:04:39.090671,0.6304227113723755,1.9033939838409424,-0.02723168209195137,0.0006263527320697904
pose,-1,26,2025-12-03T02:04:39.090671,0.4279497563838959,1.9058653116226196,0.08727462589740753,0.0002791773877106607
pose,-1,27,2025-12-03T02:04:39.090671,0.6327607035636902,2.312286615371704,0.5267965197563171,8.142284059431404e-05
pose,-1,28,2025-12-03T02:04:39.090671,0.4356118142604828,2.3198981285095215,0.5163365006446838,1.2361468179733492e-05
pose,-1,29,2025-12-03T02:04:39.090671,0.6417058110237122,2.384564161300659,0.5528697371482849,7.13379486114718e-05
pose,-1,30,2025-12-03T02:04:39.090671,0.43396490812301636,2.395028591156006,0.5453862547874451,4.200688636046834e-05
pose,-1,31,2025-12-03T02:04:39.090671,0.5882750153541565,2.4503350257873535,0.0471772775053978,6.90856613800861e-05
pose,-1,32,2025-12-03T02:04:39.090671,0.4660235047340393,2.4517822265625,0.012492842972278595,8.478966628899798e-05
pose,-1,0,2025-12-03T02:04:39.296423,0.5098479986190796,0.6988758444786072,-1.0478309392929077,0.999692440032959
pose,-1,1,2025-12-03T02:04:39.296423,0.5307208299636841,0.6453991532325745,-1.014134168624878,0.9991270303726196
pose,-1,2,2025-12-03T02:04:39.296423,0.5414263606071472,0.6435747146606445,-1.0142788887023926,0.9992728233337402
pose,-1,3,2025-12-03T02:04:39.296423,0.5543891191482544,0.6427417993545532,-1.014451265335083,0.9990361332893372
pose,-1,4,2025-12-03T02:04:39.296423,0.4865245223045349,0.6501036286354065,-1.0132830142974854,0.9992013573646545
pose,-1,5,2025-12-03T02:04:39.296423,0.4708805978298187,0.6511727571487427,-1.0127612352371216,0.9993389844894409
pose,-1,6,2025-12-03T02:04:39.296423,0.45677509903907776,0.6521158814430237,-1.0130407810211182,0.9993010759353638
pose,-1,7,2025-12-03T02:04:39.296423,0.577961266040802,0.6586277484893799,-0.6930986046791077,0.9990466833114624
pose,-1,8,2025-12-03T02:04:39.296423,0.44257140159606934,0.6684913635253906,-0.6693887114524841,0.9994698166847229
pose,-1,9,2025-12-03T02:04:39.296423,0.5364147424697876,0.7444503307342529,-0.9185450673103333,0.9996455311775208
pose,-1,10,2025-12-03T02:04:39.296423,0.483555406332016,0.7495214343070984,-0.9123466610908508,0.9997437000274658
pose,-1,11,2025-12-03T02:04:39.296423,0.693722128868103,0.8677356243133545,-0.4452899396419525,0.9962100386619568
pose,-1,12,2025-12-03T02:04:39.296423,0.35149750113487244,0.9005571007728577,-0.43345752358436584,0.9979948401451111
pose,-1,13,2025-12-03T02:04:39.296423,0.7887693047523499,1.140826940536499,-0.4387807250022888,0.09550541639328003
pose,-1,14,2025-12-03T02:04:39.296423,0.26557445526123047,1.2022165060043335,-0.3282877802848816,0.38850224018096924
pose,-1,15,2025-12-03T02:04:39.296423,0.7892218232154846,1.3979058265686035,-0.789544939994812,0.02399567700922489
pose,-1,16,2025-12-03T02:04:39.296423,0.2941858172416687,1.4384506940841675,-0.6524715423583984,0.07012219727039337
pose,-1,17,2025-12-03T02:04:39.296423,0.8169681429862976,1.4855982065200806,-0.903255820274353,0.026877444237470627
pose,-1,18,2025-12-03T02:04:39.296423,0.28337448835372925,1.5243592262268066,-0.7558606266975403,0.06283839792013168
pose,-1,19,2025-12-03T02:04:39.296423,0.774315595626831,1.4934558868408203,-0.9627914428710938,0.04221940413117409
pose,-1,20,2025-12-03T02:04:39.296423,0.31935957074165344,1.518027901649475,-0.8366341590881348,0.106112539768219
pose,-1,21,2025-12-03T02:04:39.296423,0.7579349279403687,1.4589170217514038,-0.8319907188415527,0.04370316490530968
pose,-1,22,2025-12-03T02:04:39.296423,0.3278694450855255,1.4848657846450806,-0.6976199150085449,0.10222876071929932
pose,-1,23,2025-12-03T02:04:39.296423,0.6421265006065369,1.440820336341858,-0.07003702223300934,0.00024513821699656546
pose,-1,24,2025-12-03T02:04:39.296423,0.4209116995334625,1.4487416744232178,0.07421369105577469,0.00025565092801116407
pose,-1,25,2025-12-03T02:04:39.296423,0.6365755200386047,1.9048372507095337,-0.0016615238273516297,0.0006011126679368317
pose,-1,26,2025-12-03T02:04:39.296423,0.4324074387550354,1.9106515645980835,0.09357558935880661,0.0002644401974976063
pose,-1,27,2025-12-03T02:04:39.296423,0.6370371580123901,2.31378173828125,0.5523988008499146,7.642086711712182e-05
pose,-1,28,2025-12-03T02:04:39.296423,0.43912285566329956,2.324857234954834,0.5111780762672424,1.1535358680703212e-05
pose,-1,29,2025-12-03T02:04:39.296423,0.645238995552063,2.386288642883301,0.5791529417037964,6.723126716678962e-05
pose,-1,30,2025-12-03T02:04:39.296423,0.43771466612815857,2.400681495666504,0.5383592247962952,3.922259566024877e-05
pose,-1,31,2025-12-03T02:04:39.296423,0.5933008790016174,2.4533309936523438,0.08345311880111694,6.514995766337961e-05
pose,-1,32,2025-12-03T02:04:39.296423,0.471540629863739,2.4584872722625732,0.010972799733281136,8.01138739916496e-05
pose,-1,0,2025-12-03T02:04:39.471644,0.5134865045547485,0.6965438723564148,-1.0694055557250977,0.9997076392173767
pose,-1,1,2025-12-03T02:04:39.471644,0.5339322090148926,0.6422813534736633,-1.0334477424621582,0.9991707801818848
pose,-1,2,2025-12-03T02:04:39.471644,0.5442788600921631,0.6402831673622131,-1.0335845947265625,0.999308168888092
pose,-1,3,2025-12-03T02:04:39.471644,0.5573748350143433,0.6393165588378906,-1.033752679824829,0.9990870356559753
pose,-1,4,2025-12-03T02:04:39.471644,0.48938459157943726,0.6480984091758728,-1.0340172052383423,0.9992350339889526
pose,-1,5,2025-12-03T02:04:39.471644,0.47348934412002563,0.6495963335037231,-1.0334830284118652,0.999362587928772
pose,-1,6,2025-12-03T02:04:39.471644,0.4587506353855133,0.6508401036262512,-1.0337255001068115,0.9993248581886292
pose,-1,7,2025-12-03T02:04:39.471644,0.5808600187301636,0.6566037535667419,-0.703848659992218,0.9990960359573364
pose,-1,8,2025-12-03T02:04:39.471644,0.443367063999176,0.6677032113075256,-0.6859427690505981,0.9994896054267883
pose,-1,9,2025-12-03T02:04:39.471644,0.5398153066635132,0.7421616911888123,-0.9369826316833496,0.9996638894081116
pose,-1,10,2025-12-03T02:04:39.471644,0.48720598220825195,0.7484766244888306,-0.9325002431869507,0.9997534155845642
pose,-1,11,2025-12-03T02:04:39.471644,0.6952382922172546,0.8665819764137268,-0.4541560709476471,0.9964240193367004
pose,-1,12,2025-12-03T02:04:39.471644,0.3519873321056366,0.9005340933799744,-0.4474150240421295,0.9979864358901978
pose,-1,13,2025-12-03T02:04:39.471644,0.7941513657569885,1.1386924982070923,-0.44287100434303284,0.09849242120981216
pose,-1,14,2025-12-03T02:04:39.471644,0.2689994275569916,1.202207326889038,-0.33232051134109497,0.3878221809864044
pose,-1,15,2025-12-03T02:04:39.471644,0.7989087104797363,1.397817611694336,-0.7970085144042969,0.025195851922035217
pose,-1,16,2025-12-03T02:04:39.471644,0.2960975170135498,1.4390301704406738,-0.6600092053413391,0.07048293948173523
pose,-1,17,2025-12-03T02:04:39.471644,0.8290182948112488,1.4855480194091797,-0.9130018353462219,0.027877626940608025
pose,-1,18,2025-12-03T02:04:39.471644,0.2846263349056244,1.5251679420471191,-0.7654368877410889,0.06274423748254776
pose,-1,19,2025-12-03T02:04:39.471644,0.7854434251785278,1.4935933351516724,-0.97291499376297,0.044627051800489426
pose,-1,20,2025-12-03T02:04:39.471644,0.3203742504119873,1.519607663154602,-0.8506649732589722,0.10648611187934875
pose,-1,21,2025-12-03T02:04:39.471644,0.7680891752243042,1.4591397047042847,-0.8399497270584106,0.046529460698366165
pose,-1,22,2025-12-03T02:04:39.471644,0.328928142786026,1.4860647916793823,-0.7075356841087341,0.10306046158075333
pose,-1,23,2025-12-03T02:04:39.471644,0.6462022662162781,1.4410275220870972,-0.06913529336452484,0.0002471311599947512
pose,-1,24,2025-12-03T02:04:39.471644,0.4224531650543213,1.4508107900619507,0.0734071284532547,0.00025587205891497433
pose,-1,25,2025-12-03T02:04:39.471644,0.6393309235572815,1.9067150354385376,0.02228342555463314,0.0005673252162523568
pose,-1,26,2025-12-03T02:04:39.471644,0.4334745407104492,1.9132050275802612,0.10299422591924667,0.0002483982825651765
pose,-1,27,2025-12-03T02:04:39.471644,0.6382004022598267,2.3166568279266357,0.6054576635360718,7.059736526571214e-05
pose,-1,28,2025-12-03T02:04:39.471644,0.4391493797302246,2.3287558555603027,0.5557674765586853,1.0618775377224665e-05
pose,-1,29,2025-12-03T02:04:39.471644,0.6459600329399109,2.3907628059387207,0.6351464986801147,6.255923653952777e-05
pose,-1,30,2025-12-03T02:04:39.471644,0.43778085708618164,2.4068827629089355,0.5870574712753296,3.619613198679872e-05
pose,-1,31,2025-12-03T02:04:39.471644,0.5954548120498657,2.4575767517089844,0.13625875115394592,6.0671325627481565e-05
pose,-1,32,2025-12-03T02:04:39.471644,0.4721287786960602,2.4625978469848633,0.05150938034057617,7.514222670579329e-05
pose,-1,0,2025-12-03T02:04:39.651310,0.5153940916061401,0.6962594985961914,-1.0821290016174316,0.9997179508209229
pose,-1,1,2025-12-03T02:04:39.651310,0.5356723070144653,0.6422635912895203,-1.0490692853927612,0.9992035627365112
pose,-1,2,2025-12-03T02:04:39.651310,0.5460354685783386,0.6403018236160278,-1.049163579940796,0.9993307590484619
pose,-1,3,2025-12-03T02:04:39.651310,0.5590611696243286,0.6393214464187622,-1.0493521690368652,0.9991248250007629
pose,-1,4,2025-12-03T02:04:39.651310,0.4913097023963928,0.6480284333229065,-1.0493061542510986,0.9992591142654419
pose,-1,5,2025-12-03T02:04:39.651310,0.47540926933288574,0.6495343446731567,-1.0487725734710693,0.99937504529953
pose,-1,6,2025-12-03T02:04:39.651310,0.46052294969558716,0.6508038640022278,-1.048998236656189,0.9993406534194946
pose,-1,7,2025-12-03T02:04:39.651310,0.5823606848716736,0.6564134359359741,-0.7240492105484009,0.9991313219070435
pose,-1,8,2025-12-03T02:04:39.651310,0.4444727897644043,0.6676899790763855,-0.7047061920166016,0.9995040893554688
pose,-1,9,2025-12-03T02:04:39.651310,0.5415645837783813,0.7419703006744385,-0.9506374597549438,0.9996784329414368
pose,-1,10,2025-12-03T02:04:39.651310,0.48940810561180115,0.7484495639801025,-0.9454693794250488,0.9997603893280029
pose,-1,11,2025-12-03T02:04:39.651310,0.695671796798706,0.8656332492828369,-0.46929675340652466,0.9965797662734985
pose,-1,12,2025-12-03T02:04:39.651310,0.35283946990966797,0.9004773497581482,-0.4629911780357361,0.9979663491249084
pose,-1,13,2025-12-03T02:04:39.651310,0.8027737736701965,1.1317484378814697,-0.45480379462242126,0.10015412420034409
pose,-1,14,2025-12-03T02:04:39.651310,0.26840609312057495,1.1994308233261108,-0.3451652526855469,0.3888675272464752
pose,-1,15,2025-12-03T02:04:39.651310,0.8089412450790405,1.3937814235687256,-0.7981594204902649,0.02635825052857399
pose,-1,16,2025-12-03T02:04:39.651310,0.28842994570732117,1.4393202066421509,-0.6649278402328491,0.07278615981340408
pose,-1,17,2025-12-03T02:04:39.651310,0.8395347595214844,1.4805792570114136,-0.9105944633483887,0.02897341176867485
pose,-1,18,2025-12-03T02:04:39.651310,0.27308395504951477,1.525604486465454,-0.7659105062484741,0.06418053805828094
pose,-1,19,2025-12-03T02:04:39.651310,0.7958438992500305,1.4897328615188599,-0.9690753221511841,0.047095172107219696
pose,-1,20,2025-12-03T02:04:39.651310,0.3090125322341919,1.520660161972046,-0.853141188621521,0.10935422778129578
pose,-1,21,2025-12-03T02:04:39.651310,0.7780994176864624,1.45675790309906,-0.8400179147720337,0.049488410353660583
pose,-1,22,2025-12-03T02:04:39.651310,0.319278359413147,1.4873610734939575,-0.7129968404769897,0.10639882832765579
pose,-1,23,2025-12-03T02:04:39.651310,0.6460539102554321,1.441401720046997,-0.06899137794971466,0.00024560067686252296
pose,-1,24,2025-12-03T02:04:39.651310,0.42231908440589905,1.4515575170516968,0.07328315079212189,0.00025284834555350244
pose,-1,25,2025-12-03T02:04:39.651310,0.6388291716575623,1.9092707633972168,0.03034285642206669,0.0005343817756511271
pose,-1,26,2025-12-03T02:04:39.651310,0.4309878349304199,1.9150383472442627,0.12433125078678131,0.00023291405523195863
pose,-1,27,2025-12-03T02:04:39.651310,0.6364372968673706,2.3193485736846924,0.6190567016601562,6.534677231684327e-05
pose,-1,28,2025-12-03T02:04:39.651310,0.4350253939628601,2.3298239707946777,0.5879083871841431,9.750195204105694e-06
pose,-1,29,2025-12-03T02:04:39.651310,0.6434500217437744,2.3940024375915527,0.6494855284690857,5.838548895553686e-05
pose,-1,30,2025-12-03T02:04:39.651310,0.43381166458129883,2.4077553749084473,0.6207191348075867,3.3349999284837395e-05
pose,-1,31,2025-12-03T02:04:39.651310,0.5947954058647156,2.460272789001465,0.15504959225654602,5.6329285143874586e-05
pose,-1,32,2025-12-03T02:04:39.651310,0.4692075252532959,2.46476149559021,0.09006400406360626,7.019555778242648e-05
pose,-1,0,2025-12-03T02:04:39.828925,0.5156271457672119,0.6963096857070923,-1.0737900733947754,0.999726414680481
pose,-1,1,2025-12-03T02:04:39.828925,0.536429762840271,0.6424052119255066,-1.0398240089416504,0.9992263317108154
pose,-1,2,2025-12-03T02:04:39.828925,0.5469161868095398,0.6404427289962769,-1.0399606227874756,0.9993492364883423
pose,-1,3,2025-12-03T02:04:39.828925,0.5600053071975708,0.6394744515419006,-1.0401721000671387,0.9991509914398193
pose,-1,4,2025-12-03T02:04:39.828925,0.4916459918022156,0.6480489373207092,-1.0400896072387695,0.9992796182632446
pose,-1,5,2025-12-03T02:04:39.828925,0.4758012890815735,0.6495476961135864,-1.0395851135253906,0.9993905425071716
pose,-1,6,2025-12-03T02:04:39.828925,0.4609128534793854,0.6508179903030396,-1.0398573875427246,0.9993585348129272
pose,-1,7,2025-12-03T02:04:39.828925,0.5833582878112793,0.6563917398452759,-0.7172867059707642,0.9991548657417297
pose,-1,8,2025-12-03T02:04:39.828925,0.44485408067703247,0.6676787734031677,-0.6991685628890991,0.9995211362838745
pose,-1,9,2025-12-03T02:04:39.828925,0.5419555902481079,0.7420055866241455,-0.9433768391609192,0.9996864795684814
pose,-1,10,2025-12-03T02:04:39.828925,0.4894493520259857,0.74864661693573,-0.9387427568435669,0.9997673630714417
pose,-1,11,2025-12-03T02:04:39.828925,0.6956647634506226,0.8636396527290344,-0.4653221070766449,0.9966206550598145
pose,-1,12,2025-12-03T02:04:39.828925,0.3528841435909271,0.9004911184310913,-0.4539872705936432,0.9979634284973145
pose,-1,13,2025-12-03T02:04:39.828925,0.8004151582717896,1.131514310836792,-0.4641927182674408,0.09952486306428909
pose,-1,14,2025-12-03T02:04:39.828925,0.26298651099205017,1.1994612216949463,-0.34921330213546753,0.3911101222038269
pose,-1,15,2025-12-03T02:04:39.828925,0.805463969707489,1.3933017253875732,-0.8124308586120605,0.02595372684299946
pose,-1,16,2025-12-03T02:04:39.828925,0.28471481800079346,1.4403079748153687,-0.6618298292160034,0.0742596834897995
pose,-1,17,2025-12-03T02:04:39.828925,0.8355782628059387,1.4801746606826782,-0.9224101901054382,0.028632216155529022
pose,-1,18,2025-12-03T02:04:39.828925,0.27028077840805054,1.5268738269805908,-0.7615965008735657,0.06500458717346191
pose,-1,19,2025-12-03T02:04:39.828925,0.7925177216529846,1.4895730018615723,-0.9823037981987,0.04695238545536995
pose,-1,20,2025-12-03T02:04:39.828925,0.306191623210907,1.5216681957244873,-0.8404697179794312,0.1108703464269638
pose,-1,21,2025-12-03T02:04:39.828925,0.7750966548919678,1.4565925598144531,-0.8547235727310181,0.04941214993596077
pose,-1,22,2025-12-03T02:04:39.828925,0.31619030237197876,1.4883959293365479,-0.7060233950614929,0.10782921314239502
pose,-1,23,2025-12-03T02:04:39.828925,0.6459424495697021,1.4413855075836182,-0.06536965072154999,0.00024392842897213995
pose,-1,24,2025-12-03T02:04:39.828925,0.42222532629966736,1.4515725374221802,0.06967438012361526,0.00025125331012532115
pose,-1,25,2025-12-03T02:04:39.828925,0.6387858986854553,1.9095479249954224,0.006126876920461655,0.0005202475003898144
pose,-1,26,2025-12-03T02:04:39.828925,0.43100136518478394,1.9148907661437988,0.055838655680418015,0.00022312004875857383
pose,-1,27,2025-12-03T02:04:39.828925,0.636466383934021,2.3196330070495605,0.5592566132545471,6.21952349320054e-05
pose,-1,28,2025-12-03T02:04:39.828925,0.4348084330558777,2.3296735286712646,0.46981722116470337,9.221994332619943e-06
pose,-1,29,2025-12-03T02:04:39.828925,0.6434643268585205,2.3941471576690674,0.588138222694397,5.601358134299517e-05
pose,-1,30,2025-12-03T02:04:39.828925,0.4334220886230469,2.4076075553894043,0.4961906373500824,3.134563303319737e-05
pose,-1,31,2025-12-03T02:04:39.828925,0.5943793058395386,2.460629463195801,0.1359875500202179,5.4337651818059385e-05
pose,-1,32,2025-12-03T02:04:39.828925,0.46908044815063477,2.464318037033081,-0.04719274118542671,6.844065501354635e-05
pose,-1,0,2025-12-03T02:04:40.009372,0.5159105658531189,0.6962986588478088,-1.0729278326034546,0.9997347593307495
pose,-1,1,2025-12-03T02:04:40.009372,0.5367676019668579,0.642493486404419,-1.0392745733261108,0.9992504715919495
pose,-1,2,2025-12-03T02:04:40.009372,0.5472553968429565,0.6405123472213745,-1.0394229888916016,0.9993702173233032
pose,-1,3,2025-12-03T02:04:40.009372,0.5602132081985474,0.6394749879837036,-1.0396251678466797,0.999177873134613
pose,-1,4,2025-12-03T02:04:40.009372,0.4917739927768707,0.6480682492256165,-1.0387517213821411,0.9993007779121399
pose,-1,5,2025-12-03T02:04:40.009372,0.4760077893733978,0.6495888233184814,-1.0382577180862427,0.9994083642959595
pose,-1,6,2025-12-03T02:04:40.009372,0.461151659488678,0.6509294509887695,-1.0385375022888184,0.9993767142295837
pose,-1,7,2025-12-03T02:04:40.009372,0.5835283398628235,0.655895471572876,-0.7173786759376526,0.9991829991340637
pose,-1,8,2025-12-03T02:04:40.009372,0.4452088475227356,0.6677054762840271,-0.6951313614845276,0.9995390176773071
pose,-1,9,2025-12-03T02:04:40.009372,0.5424904823303223,0.7418447136878967,-0.9427758455276489,0.9996951222419739
pose,-1,10,2025-12-03T02:04:40.009372,0.490027517080307,0.7486920952796936,-0.9370476007461548,0.9997735619544983
pose,-1,11,2025-12-03T02:04:40.009372,0.696627676486969,0.8635019659996033,-0.46565166115760803,0.9966524839401245
pose,-1,12,2025-12-03T02:04:40.009372,0.3535877466201782,0.9002606272697449,-0.45358553528785706,0.997959315776825
pose,-1,13,2025-12-03T02:04:40.009372,0.7992857098579407,1.1347007751464844,-0.4605540335178375,0.09836778789758682
pose,-1,14,2025-12-03T02:04:40.009372,0.26362675428390503,1.199689269065857,-0.3444153666496277,0.3882044851779938
pose,-1,15,2025-12-03T02:04:40.009372,0.7996097803115845,1.3959031105041504,-0.8007717132568359,0.02532241679728031
pose,-1,16,2025-12-03T02:04:40.009372,0.2863469123840332,1.441459059715271,-0.6594244241714478,0.07398679107427597
pose,-1,17,2025-12-03T02:04:40.009372,0.8271509408950806,1.4839080572128296,-0.9103899002075195,0.0280566718429327
pose,-1,18,2025-12-03T02:04:40.009372,0.2720743417739868,1.5284111499786377,-0.7606388330459595,0.06472446769475937
pose,-1,19,2025-12-03T02:04:40.009372,0.783028244972229,1.492271065711975,-0.9686638712882996,0.04641759395599365
pose,-1,20,2025-12-03T02:04:40.009372,0.30820685625076294,1.5234743356704712,-0.8378844261169434,0.11068373173475266
pose,-1,21,2025-12-03T02:04:40.009372,0.767074465751648,1.4581148624420166,-0.8422189950942993,0.04891654849052429
pose,-1,22,2025-12-03T02:04:40.009372,0.3181559443473816,1.4896942377090454,-0.7032462358474731,0.10758578032255173
pose,-1,23,2025-12-03T02:04:40.009372,0.6461217999458313,1.4413198232650757,-0.06440389156341553,0.00023870801669545472
pose,-1,24,2025-12-03T02:04:40.009372,0.42221617698669434,1.4513250589370728,0.0687071830034256,0.00024593446869403124
pose,-1,25,2025-12-03T02:04:40.009372,0.6384707689285278,1.9098061323165894,-0.008838614448904991,0.0005010830936953425
pose,-1,26,2025-12-03T02:04:40.009372,0.43079084157943726,1.9148409366607666,0.057562608271837234,0.00021193617430981249
pose,-1,27,2025-12-03T02:04:40.009372,0.6361304521560669,2.3200058937072754,0.5210008025169373,5.9056550526292995e-05
pose,-1,28,2025-12-03T02:04:40.009372,0.4341526925563812,2.329514980316162,0.46367961168289185,8.67388826009119e-06
pose,-1,29,2025-12-03T02:04:40.009372,0.643086314201355,2.3943803310394287,0.546242356300354,5.361426519812085e-05
pose,-1,30,2025-12-03T02:04:40.009372,0.43279996514320374,2.407337188720703,0.488710880279541,2.9402423024293967e-05
pose,-1,31,2025-12-03T02:04:40.009372,0.5933862924575806,2.4612205028533936,0.068717360496521,5.231439718045294e-05
pose,-1,32,2025-12-03T02:04:40.009372,0.46857866644859314,2.464116334915161,-0.047098491340875626,6.609976844629273e-05
pose,-1,0,2025-12-03T02:04:40.168606,0.5166557431221008,0.6946674585342407,-1.0498934984207153,0.9997419714927673
pose,-1,1,2025-12-03T02:04:40.168606,0.5369938015937805,0.640918493270874,-1.0171854496002197,0.999271810054779
pose,-1,2,2025-12-03T02:04:40.168606,0.547452986240387,0.638913094997406,-1.0173441171646118,0.999390184879303
pose,-1,3,2025-12-03T02:04:40.168606,0.5602410435676575,0.6378385424613953,-1.0175467729568481,0.9992038011550903
pose,-1,4,2025-12-03T02:04:40.168606,0.4923017919063568,0.6467075347900391,-1.014500617980957,0.9993174076080322
pose,-1,5,2025-12-03T02:04:40.168606,0.4766363203525543,0.6482924222946167,-1.013981580734253,0.9994224309921265
pose,-1,6,2025-12-03T02:04:40.168606,0.46187084913253784,0.649689257144928,-1.0142641067504883,0.9993898868560791
pose,-1,7,2025-12-03T02:04:40.168606,0.5834115743637085,0.654856264591217,-0.7118884921073914,0.999208927154541
pose,-1,8,2025-12-03T02:04:40.168606,0.44562751054763794,0.6672818064689636,-0.6713603734970093,0.99955153465271
pose,-1,9,2025-12-03T02:04:40.168606,0.5430740118026733,0.740350067615509,-0.9227104187011719,0.9997034072875977
pose,-1,10,2025-12-03T02:04:40.168606,0.4911459982395172,0.7478742599487305,-0.9149243235588074,0.9997779130935669
pose,-1,11,2025-12-03T02:04:40.168606,0.6967191696166992,0.8634806275367737,-0.45934194326400757,0.996728777885437
pose,-1,12,2025-12-03T02:04:40.168606,0.35358723998069763,0.9007659554481506,-0.4372893273830414,0.9979707598686218
pose,-1,13,2025-12-03T02:04:40.168606,0.7980523109436035,1.13913094997406,-0.45607414841651917,0.09671533107757568
pose,-1,14,2025-12-03T02:04:40.168606,0.2636032998561859,1.204159140586853,-0.32978737354278564,0.38971808552742004
pose,-1,15,2025-12-03T02:04:40.168606,0.7885022759437561,1.3993046283721924,-0.7801379561424255,0.025094907730817795
pose,-1,16,2025-12-03T02:04:40.168606,0.2905561029911041,1.4461408853530884,-0.6473323702812195,0.0735778659582138
pose,-1,17,2025-12-03T02:04:40.168606,0.8149010539054871,1.4881527423858643,-0.8886942863464355,0.027616024017333984
pose,-1,18,2025-12-03T02:04:40.168606,0.27814993262290955,1.533544898033142,-0.7469925880432129,0.06384244561195374
pose,-1,19,2025-12-03T02:04:40.168606,0.7681664824485779,1.497071623802185,-0.938689112663269,0.04600122570991516
pose,-1,20,2025-12-03T02:04:40.168606,0.31549668312072754,1.5292702913284302,-0.8254605531692505,0.10959256440401077
pose,-1,21,2025-12-03T02:04:40.168606,0.7535508871078491,1.4618474245071411,-0.8183152079582214,0.04878678917884827
pose,-1,22,2025-12-03T02:04:40.168606,0.3238646686077118,1.494490146636963,-0.6915103197097778,0.10681937634944916
pose,-1,23,2025-12-03T02:04:40.168606,0.6459276676177979,1.4430294036865234,-0.06397240608930588,0.00024727158597670496
pose,-1,24,2025-12-03T02:04:40.168606,0.4215506613254547,1.4537761211395264,0.06830121576786041,0.0002556624240241945
pose,-1,25,2025-12-03T02:04:40.168606,0.638279139995575,1.9133236408233643,0.008931535296142101,0.0004814524727407843
pose,-1,26,2025-12-03T02:04:40.168606,0.4307482838630676,1.9186135530471802,0.08366270363330841,0.0002035063662333414
pose,-1,27,2025-12-03T02:04:40.168606,0.6360213160514832,2.32519268989563,0.5735934376716614,5.553939990932122e-05
pose,-1,28,2025-12-03T02:04:40.168606,0.434142529964447,2.337552547454834,0.5193781852722168,8.099736987787765e-06
pose,-1,29,2025-12-03T02:04:40.168606,0.643076479434967,2.4014532566070557,0.6027758121490479,5.116853935760446e-05
